fattree-405sw,WATERFALL,20,17,0.158974358974,0.124140668413,0.105519568151,16870,15.593036;0.968421052632,1.09230769231,1.15,1.15897435897,1.12105263158,1.1,1.11578947368,1.13717948718,1.12105263158,1.09743589744,1.11578947368,1.15897435897,0.815789473684,1.1,1.11578947368,1.15897435897,0.968421052632,1.09230769231,1.11578947368,1.15897435897
fattree-405sw,BALANCED,20,11,2.04736842105,1.13208195313,0.622645074224,15960,0.671042;2.57368421053,0.969230769231,1.58421052632,0.612820512821,3.04736842105,0.974358974359,1.58421052632,0.792307692308,2.81052631579,1.08974358974,1.58947368421,0.646153846154,2.77368421053,1.0,1.76315789474,0.646153846154,3.04736842105,1.0,1.58947368421,0.846153846154
fattree-405sw,MAX_CPU,20,18,1.68947368421,0.869133303344,0.782219973009,15280,0.671042;1.24736842105,1.01025641026,2.59473684211,2.2,1.30526315789,1.01025641026,2.68947368421,2.29487179487,1.20526315789,0.925641025641,2.59473684211,2.18974358974,1.30526315789,0.894871794872,2.68947368421,2.15641025641,1.30526315789,1.01025641026,2.59473684211,2.24102564103
fattree-405sw,C90,20,20,0.331578947368,0.181970310391,0.181970310391,14750,0.671042;1.26315789474,1.15641025641,1.26842105263,1.14871794872,1.09473684211,1.01282051282,1.26842105263,1.14871794872,1.19473684211,1.15384615385,1.26842105263,1.14871794872,1.01052631579,1.12820512821,1.26842105263,1.14871794872,1.33157894737,1.09230769231,1.26842105263,1.2641025641
fattree-405sw,MAX_CPU_N,20,16,0.931578947368,0.417872807018,0.334298245614,14830,0.671042;1.86315789474,1.18461538462,1.2,0.833333333333,1.93157894737,1.30256410256,1.2,1.00512820513,1.69473684211,1.3,1.2,0.861538461538,1.93157894737,1.21282051282,1.2,0.948717948718,1.93157894737,1.32820512821,1.2,0.976923076923
rocketfuel-318sw,WATERFALL,3,3,1.19487179487,1.18600989654,1.18600989654,380,3.296639;2.17368421053,2.19487179487,2.18947368421
rocketfuel-318sw,BALANCED,3,3,2.7,1.70328385065,1.70328385065,300,0.609861;3.7,2.12564102564,2.28421052632
rocketfuel-318sw,MAX_CPU,3,3,4.04210526316,2.10188933873,2.10188933873,250,0.609861;2.47894736842,1.78461538462,5.04210526316
rocketfuel-318sw,C90,3,3,2.11578947368,1.56225820963,1.56225820963,160,0.609861;2.36842105263,2.20256410256,3.11578947368
rocketfuel-318sw,MAX_CPU_N,3,3,2.38421052632,1.67989203779,1.67989203779,210,0.609861;3.38421052632,2.09230769231,2.56315789474
jellyfish-250sw,WATERFALL,6,6,0.3,0.294185784975,0.294185784975,3090,5.557298;1.3,1.29487179487,1.29473684211,1.2858974359,1.29473684211,1.29487179487
jellyfish-250sw,BALANCED,6,5,1.95789473684,0.971336032389,0.809446693657,3220,0.618828;2.95789473684,1.06923076923,1.77894736842,0.876923076923,2.87368421053,1.17692307692
jellyfish-250sw,MAX_CPU,6,6,2.0,0.797143499775,0.797143499775,3050,0.618828;1.42105263158,1.11538461538,3.0,2.66153846154,1.41052631579,1.17435897436
jellyfish-250sw,C90,6,6,0.542105263158,0.37134502924,0.37134502924,3030,0.618828;1.34210526316,1.28974358974,1.54210526316,1.52820512821,1.21052631579,1.31538461538
jellyfish-250sw,MAX_CPU_N,6,6,0.942105263158,0.511898335583,0.511898335583,3160,0.618828;1.94210526316,1.38974358974,1.26315789474,1.1358974359,1.87894736842,1.46153846154
jellyfish-190sw,WATERFALL,7,7,0.218421052632,0.202274918064,0.202274918064,2520,5.514647;1.2,1.20769230769,1.21842105263,1.21538461538,1.18947368421,1.17179487179,1.21315789474
jellyfish-190sw,BALANCED,7,6,1.68421052632,0.747840755735,0.641006362059,2630,0.670377;2.68421052632,1.02820512821,1.57894736842,0.725641025641,2.57894736842,1.0641025641,1.55263157895
jellyfish-190sw,MAX_CPU,7,7,1.73684210526,0.809388856757,0.809388856757,2480,0.670377;1.39473684211,1.06666666667,2.67368421053,2.41282051282,1.35789473684,1.02307692308,2.73684210526
jellyfish-190sw,C90,7,7,0.415789473684,0.287950645845,0.287950645845,2500,0.670377;1.24210526316,1.2,1.41578947368,1.29743589744,1.29473684211,1.20769230769,1.35789473684
jellyfish-190sw,MAX_CPU_N,7,7,0.915789473684,0.383130904184,0.383130904184,2530,0.670377;1.91578947368,1.30769230769,1.14210526316,1.04102564103,1.72105263158,1.33846153846,1.21578947368
jellyfish-490sw,WATERFALL,16,15,0.228947368421,0.201237067027,0.188659750337,7660,13.550881;1.21578947368,1.19487179487,1.20526315789,1.22692307692,1.12631578947,1.18717948718,1.21052631579,1.22692307692,0.905263157895,1.19487179487,1.19736842105,1.22692307692,1.18947368421,1.16153846154,1.22894736842,1.22564102564
jellyfish-490sw,BALANCED,16,12,2.21578947368,0.929734592892,0.697300944669,7840,0.647584;2.94736842105,1.14871794872,1.68421052632,0.823076923077,3.01578947368,1.11538461538,1.56842105263,0.828205128205,2.82105263158,1.16923076923,1.67368421053,0.887179487179,3.21578947368,1.10769230769,1.68947368421,0.846153846154
jellyfish-490sw,MAX_CPU,16,16,1.85263157895,0.882515182186,0.882515182186,7560,0.647584;1.34210526316,1.05641025641,2.73684210526,2.3641025641,1.26315789474,1.04615384615,2.68421052632,2.35897435897,1.31578947368,1.05128205128,2.85263157895,2.45897435897,1.36842105263,1.07948717949,2.72631578947,2.41538461538
jellyfish-490sw,C90,16,16,0.389473684211,0.288571187584,0.288571187584,7560,0.647584;1.22631578947,1.2,1.38947368421,1.30769230769,1.29473684211,1.18461538462,1.32105263158,1.34871794872,1.29473684211,1.33333333333,1.26842105263,1.36666666667,1.22631578947,1.22307692308,1.24736842105,1.38461538462
jellyfish-490sw,MAX_CPU_N,16,16,1.10526315789,0.424645748988,0.424645748988,7720,0.647584;1.95263157895,1.39743589744,1.21052631579,1.03846153846,2.02631578947,1.37435897436,1.23157894737,1.02051282051,2.10526315789,1.40512820513,1.22631578947,1.11794871795,1.87894736842,1.41538461538,1.24736842105,1.14615384615
jellyfish-90sw,WATERFALL,4,0,0,0,0,820,2.736537;0.284210526316,0.982051282051,0.997368421053,1.0
jellyfish-90sw,BALANCED,4,2,1.04210526316,0.676315789474,0.338157894737,1080,0.579825;2.04210526316,0.964102564103,1.31052631579,0.651282051282
jellyfish-90sw,MAX_CPU,4,2,1.12105263158,0.998987854251,0.499493927126,940,0.579825;1.0,0.812820512821,2.12105263158,1.87692307692
jellyfish-90sw,C90,4,1,0.0384615384615,0.0384615384615,0.00961538461538,960,0.579825;0.936842105263,0.989743589744,0.984210526316,1.03846153846
jellyfish-90sw,MAX_CPU_N,4,2,0.442105263158,0.286437246964,0.143218623482,1010,0.579825;1.44210526316,1.13076923077,0.884210526316,0.85641025641
jellyfish-370sw,WATERFALL,12,11,0.235897435897,0.212961599804,0.19521479982,5650,9.647686;1.2,1.19743589744,1.22894736842,1.23333333333,0.957894736842,1.20769230769,1.20263157895,1.22051282051,1.22631578947,1.18717948718,1.20263157895,1.2358974359
jellyfish-370sw,BALANCED,12,9,1.86842105263,0.931848852901,0.698886639676,5710,0.619156;2.84736842105,1.19230769231,1.7,0.874358974359,2.82631578947,1.15641025641,1.83684210526,0.794871794872,2.86842105263,1.15897435897,1.8,0.879487179487
jellyfish-370sw,MAX_CPU,12,12,1.76842105263,0.891126855601,0.891126855601,5450,0.619156;1.33157894737,1.07179487179,2.76842105263,2.41282051282,1.36842105263,1.03076923077,2.70526315789,2.31282051282,1.38421052632,1.11794871795,2.68947368421,2.5
jellyfish-370sw,C90,12,12,0.405128205128,0.294534412955,0.294534412955,5500,0.619156;1.22631578947,1.25897435897,1.34210526316,1.40512820513,1.25263157895,1.21025641026,1.35263157895,1.32307692308,1.26842105263,1.28205128205,1.3,1.31282051282
jellyfish-370sw,MAX_CPU_N,12,12,0.947368421053,0.423807917229,0.423807917229,5610,0.619156;1.94736842105,1.45641025641,1.28947368421,1.10769230769,1.88421052632,1.38205128205,1.21578947368,1.0641025641,1.94736842105,1.45384615385,1.25789473684,1.07948717949
fattree-661sw,WATERFALL,30,30,0.223684210526,0.164932523617,0.164932523617,36810,26.208420;1.16842105263,1.1,1.13157894737,1.20384615385,1.17368421053,1.15384615385,1.22368421053,1.20128205128,1.17368421053,1.15128205128,1.12631578947,1.16666666667,1.08947368421,1.15384615385,1.18684210526,1.18717948718,1.21052631579,1.15384615385,1.12894736842,1.2141025641,1.17894736842,1.06666666667,1.16315789474,1.15512820513,1.16315789474,1.15128205128,1.22368421053,1.2141025641,1.17894736842,1.15384615385
fattree-661sw,BALANCED,30,23,1.88947368421,0.846869682568,0.649266756635,30420,0.696565;2.87368421053,1.11538461538,1.4,0.789743589744,2.88947368421,1.12051282051,1.64736842105,0.674358974359,2.87368421053,1.12051282051,1.65263157895,0.674358974359,2.88421052632,1.11794871795,1.64736842105,0.787179487179,2.69473684211,1.11538461538,1.64210526316,0.674358974359,2.86315789474,1.11538461538,1.4,0.787179487179,2.86315789474,1.11538461538,1.34736842105,0.787179487179,2.86315789474,1.11538461538
fattree-661sw,MAX_CPU,30,26,1.77894736842,0.941186546247,0.815695006748,33480,0.696565;1.37894736842,1.02051282051,2.44736842105,2.41538461538,1.42631578947,0.933333333333,2.76842105263,2.29230769231,1.31578947368,0.935897435897,2.68947368421,2.16666666667,1.37894736842,1.07692307692,2.76315789474,2.4641025641,1.27368421053,0.930769230769,2.76842105263,2.28461538462,1.42631578947,1.07948717949,2.77894736842,2.40512820513,1.50526315789,0.935897435897,2.76315789474,2.31794871795,1.17894736842,1.08461538462
fattree-661sw,C90,30,30,0.353846153846,0.236914080072,0.236914080072,32670,0.696565;1.20526315789,1.04102564103,1.28947368421,1.20512820513,1.12631578947,1.18205128205,1.34736842105,1.14615384615,1.27368421053,1.04102564103,1.34736842105,1.23333333333,1.32105263158,1.18461538462,1.34736842105,1.23076923077,1.34736842105,1.21282051282,1.28421052632,1.23333333333,1.28421052632,1.03846153846,1.34736842105,1.35384615385,1.22631578947,1.19230769231,1.34736842105,1.23076923077,1.29473684211,1.19230769231
fattree-661sw,MAX_CPU_N,30,23,1.05263157895,0.521621780203,0.399910031489,32440,0.696565;2.05263157895,1.2,1.28421052632,0.846153846154,1.97894736842,1.32051282051,1.28421052632,0.997435897436,2.05263157895,1.32820512821,1.28947368421,0.964102564103,1.74736842105,1.32820512821,1.28947368421,0.84358974359,1.97894736842,1.34615384615,1.22105263158,0.992307692308,1.97894736842,1.23076923077,1.28421052632,0.966666666667,1.97894736842,1.2,1.22105263158,0.874358974359,2.05263157895,1.34871794872
jellyfish-390sw,WATERFALL,12,12,0.289743589744,0.244551282051,0.244551282051,5880,10.275737;1.14736842105,1.24358974359,1.27894736842,1.28974358974,1.13684210526,1.22820512821,1.25789473684,1.28717948718,1.26842105263,1.24871794872,1.26052631579,1.28717948718
jellyfish-390sw,BALANCED,12,9,2.11052631579,1.04703853651,0.785278902384,6050,0.629581;3.11052631579,1.24358974359,1.9,0.846153846154,3.03684210526,1.21794871795,1.81052631579,0.789743589744,3.07368421053,1.25128205128,1.77894736842,0.892307692308
jellyfish-390sw,MAX_CPU,12,12,1.86842105263,0.969556905083,0.969556905083,5860,0.629581;1.37894736842,1.08717948718,2.86842105263,2.63076923077,1.40526315789,1.10769230769,2.81578947368,2.48461538462,1.31578947368,1.11282051282,2.86842105263,2.55897435897
jellyfish-390sw,C90,12,12,0.484615384615,0.347222222222,0.347222222222,5720,0.629581;1.33157894737,1.35641025641,1.39473684211,1.46666666667,1.26842105263,1.28205128205,1.37368421053,1.39487179487,1.25263157895,1.18205128205,1.37894736842,1.48461538462
jellyfish-390sw,MAX_CPU_N,12,12,1.1,0.49318488529,0.49318488529,5890,0.629581;2.04736842105,1.55128205128,1.26842105263,1.13333333333,2.04736842105,1.45641025641,1.37368421053,1.11794871795,2.1,1.45897435897,1.27368421053,1.08974358974
jellyfish-410sw,WATERFALL,13,12,0.316666666667,0.289563652722,0.267289525589,6150,10.503210;1.31578947368,1.26666666667,1.29473684211,1.31666666667,0.768421052632,1.24615384615,1.27368421053,1.31666666667,1.31578947368,1.25897435897,1.31315789474,1.30384615385,1.25263157895
jellyfish-410sw,BALANCED,13,10,1.98421052632,1.06681511471,0.820627011315,6360,0.638461;2.90526315789,1.17179487179,1.78421052632,0.887179487179,2.98421052632,1.18205128205,1.76315789474,0.841025641026,2.94210526316,1.15641025641,1.83684210526,0.897435897436,2.94210526316
jellyfish-410sw,MAX_CPU,13,13,2.03157894737,0.952631578947,0.952631578947,6100,0.638461;1.44736842105,1.12820512821,2.86315789474,2.54102564103,1.27368421053,1.17435897436,2.91578947368,2.56153846154,1.51052631579,1.0641025641,3.03157894737,2.53076923077,1.34210526316
jellyfish-410sw,C90,13,13,0.542105263158,0.367154572823,0.367154572823,6110,0.638461;1.33157894737,1.30512820513,1.41578947368,1.49743589744,1.27894736842,1.32307692308,1.42105263158,1.40256410256,1.31578947368,1.25897435897,1.54210526316,1.43846153846,1.24210526316
jellyfish-410sw,MAX_CPU_N,13,13,1.12631578947,0.533042665836,0.533042665836,6160,0.638461;1.98421052632,1.51282051282,1.27368421053,1.08717948718,1.93157894737,1.47179487179,1.41052631579,1.11538461538,2.12631578947,1.44358974359,1.30526315789,1.14615384615,2.12105263158
jellyfish-570sw,WATERFALL,18,17,0.308974358974,0.273839009288,0.258625730994,8970,14.792486;1.26315789474,1.28717948718,1.29210526316,1.30897435897,1.28947368421,1.29487179487,1.25789473684,1.29230769231,1.27894736842,1.23846153846,1.26578947368,1.30256410256,1.26315789474,1.25384615385,1.19473684211,1.30512820513,0.715789473684,1.26666666667
jellyfish-570sw,BALANCED,18,14,2.13684210526,0.988885675728,0.769133303344,9190,0.644279;3.03157894737,1.21794871795,1.62105263158,0.846153846154,3.06315789474,1.19230769231,1.68947368421,0.884615384615,3.13684210526,1.15641025641,1.78421052632,0.897435897436,2.93157894737,1.18974358974,1.74210526316,0.884615384615,2.93157894737,1.15641025641
jellyfish-570sw,MAX_CPU,18,18,2.04736842105,0.916561703404,0.916561703404,8940,0.644279;1.37894736842,1.18461538462,2.87894736842,2.51025641026,1.39473684211,1.11538461538,2.86842105263,2.49743589744,1.34210526316,1.12051282051,2.87368421053,2.53333333333,1.61578947368,1.14615384615,3.04736842105,2.51794871795,1.32631578947,1.14615384615
jellyfish-570sw,C90,18,18,0.502564102564,0.344939271255,0.344939271255,8970,0.644279;1.35789473684,1.31538461538,1.43684210526,1.45128205128,1.17368421053,1.25384615385,1.41578947368,1.38717948718,1.30526315789,1.27435897436,1.42105263158,1.46666666667,1.26842105263,1.28717948718,1.33684210526,1.50256410256,1.33157894737,1.22307692308
